"","ID","Cod.Lab","Code","Species","Scientific_name","Genus","Family","Point","Site","State","UC","date.sample.havest","latitude","longitude","d15N_wood","N_wood","d13C_wood","C_wood","d13C_cel","C_cel","d18O","Sr","map","mat","vap","d15N_soil","dem","pet","d15N_foliar","isorix","vpd","d13C_foliar","rh","soil_moisture","aet","def","pa"
"1695",1695,"ZMF 720","MAD851","Mata mata","Eschweilera grandiflora","Eschweilera","Lecythidaceae",100,"Pauini","Amazonas",NA,"2024",-8.490938,-69.069728,3.14,0.67,-27.79,39.71,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1696",1696,"ZMF 721","MAD852","Mata mata","Eschweilera grandiflora","Eschweilera","Lecythidaceae",0,"Pauini","Amazonas",NA,"2024",-8.490173,-69.070534,2.89,0.2,-27.58,46.24,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1697",1697,"ZMF 722","MAD852","Mata mata","Eschweilera grandiflora","Eschweilera","Lecythidaceae",25,"Pauini","Amazonas",NA,"2024",-8.490173,-69.070534,2.43,0.14,-26.46,45.84,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1698",1698,"ZMF 723","MAD852","Mata mata","Eschweilera grandiflora","Eschweilera","Lecythidaceae",50,"Pauini","Amazonas",NA,"2024",-8.490173,-69.070534,2.63,0.14,-26.73,45.44,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1699",1699,"ZMF 724","MAD852","Mata mata","Eschweilera grandiflora","Eschweilera","Lecythidaceae",75,"Pauini","Amazonas",NA,"2024",-8.490173,-69.070534,3.3,0.15,-26.37,45.51,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1700",1700,"ZMF 725","MAD852","Mata mata","Eschweilera grandiflora","Eschweilera","Lecythidaceae",100,"Pauini","Amazonas",NA,"2024",-8.490173,-69.070534,3.58,0.18,-27.34,44.41,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1701",1701,"ZMF 726","MAD853","Jatobá","Hymenaea courbaril","Hymenaea","Fabaceae",0,"Pauini","Amazonas",NA,"2024",-8.508345,-69.066588,2.17,0.21,-27.6,44.72,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1702",1702,"ZMF 727","MAD853","Jatobá","Hymenaea courbaril","Hymenaea","Fabaceae",25,"Pauini","Amazonas",NA,"2024",-8.508345,-69.066588,2.29,0.11,-27.12,46.19,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1703",1703,"ZMF 728","MAD853","Jatobá","Hymenaea courbaril","Hymenaea","Fabaceae",50,"Pauini","Amazonas",NA,"2024",-8.508345,-69.066588,2.87,0.11,-27.58,46.11,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1704",1704,"ZMF 729","MAD853","Jatobá","Hymenaea courbaril","Hymenaea","Fabaceae",75,"Pauini","Amazonas",NA,"2024",-8.508345,-69.066588,1.64,0.13,-28.07,46.38,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1705",1705,"ZMF 730","MAD853","Jatobá","Hymenaea courbaril","Hymenaea","Fabaceae",100,"Pauini","Amazonas",NA,"2024",-8.508345,-69.066588,1.87,0.14,-28.71,46.56,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1706",1706,"ZMF 731","MAD854","Jatobá","Hymenaea courbaril","Hymenaea","Fabaceae",0,"Pauini","Amazonas",NA,"2024",-8.509207,-69.024684,2.6,0.15,-27.7,45.02,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1707",1707,"ZMF 732","MAD854","Jatobá","Hymenaea courbaril","Hymenaea","Fabaceae",25,"Pauini","Amazonas",NA,"2024",-8.509207,-69.024684,1.58,0.12,-28.53,45.86,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1708",1708,"ZMF 733","MAD854","Jatobá","Hymenaea courbaril","Hymenaea","Fabaceae",50,"Pauini","Amazonas",NA,"2024",-8.509207,-69.024684,1.96,0.13,-28.6,46.29,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1709",1709,"ZMF 734","MAD854","Jatobá","Hymenaea courbaril","Hymenaea","Fabaceae",75,"Pauini","Amazonas",NA,"2024",-8.509207,-69.024684,1.8,0.14,-29.56,46.21,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1710",1710,"ZMF 735","MAD854","Jatobá","Hymenaea courbaril","Hymenaea","Fabaceae",100,"Pauini","Amazonas",NA,"2024",-8.509207,-69.024684,2.72,0.2,-29.95,45.86,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1711",1711,"ZMF 736","MAD855","Açacu","Hura crepitans","Hura","Euphorbiaceae",0,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,4.08,0.09,-25.67,43.48,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1712",1712,"ZMF 737","MAD855","Açacu","Hura crepitans","Hura","Euphorbiaceae",25,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,3.41,0.09,-25.25,44.65,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1713",1713,"ZMF 738","MAD855","Açacu","Hura crepitans","Hura","Euphorbiaceae",50,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,3.49,0.11,-25.14,45.53,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1714",1714,"ZMF 739","MAD855","Açacu","Hura crepitans","Hura","Euphorbiaceae",75,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,2.03,0.22,-25.51,43.07,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1715",1715,"ZMF 740","MAD855","Açacu","Hura crepitans","Hura","Euphorbiaceae",100,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,1.68,0.2,-26.01,43.81,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1716",1716,"ZMF 741","MAD856","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",0,"Pauini","Amazonas",NA,"2024",-8.50166,-69.03111,4.72,0.24,-27.4,46.9,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1717",1717,"ZMF 742","MAD856","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",25,"Pauini","Amazonas",NA,"2024",-8.50166,-69.03111,4.1,0.22,-26.84,46.67,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1718",1718,"ZMF 743","MAD856","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",50,"Pauini","Amazonas",NA,"2024",-8.50166,-69.03111,4.75,0.22,-26.72,46.34,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1719",1719,"ZMF 744","MAD856","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",75,"Pauini","Amazonas",NA,"2024",-8.50166,-69.03111,5.34,0.23,-27.33,46.05,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1720",1720,"ZMF 745","MAD856","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",100,"Pauini","Amazonas",NA,"2024",-8.50166,-69.03111,7.36,0.25,-28.19,45.8,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1721",1721,"ZMF 746","MAD857","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",0,"Pauini","Amazonas",NA,"2024",-8.490784,-69.0898,2.41,0.18,-27.29,46.03,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1722",1722,"ZMF 747","MAD857","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",25,"Pauini","Amazonas",NA,"2024",-8.490784,-69.0898,3.74,0.16,-26.24,45.52,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1723",1723,"ZMF 748","MAD857","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",50,"Pauini","Amazonas",NA,"2024",-8.490784,-69.0898,3.31,0.16,-26.18,45.89,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1724",1724,"ZMF 749","MAD857","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",75,"Pauini","Amazonas",NA,"2024",-8.490784,-69.0898,3.28,0.2,-26.48,46.14,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1725",1725,"ZMF 750","MAD857","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",100,"Pauini","Amazonas",NA,"2024",-8.490784,-69.0898,5.72,0.25,-27.84,46.62,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1726",1726,"ZMF 751","MAD858","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",0,"Pauini","Amazonas",NA,"2024",-8.486596,-69.028414,3.38,0.24,-26.67,48.42,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1727",1727,"ZMF 752","MAD858","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",25,"Pauini","Amazonas",NA,"2024",-8.486596,-69.028414,3.04,0.2,-26.24,47.88,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1728",1728,"ZMF 753","MAD858","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",50,"Pauini","Amazonas",NA,"2024",-8.486596,-69.028414,2.57,0.2,-25.39,47.45,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1729",1729,"ZMF 754","MAD858","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",75,"Pauini","Amazonas",NA,"2024",-8.486596,-69.028414,2.85,0.24,-26.03,47.04,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1730",1730,"ZMF 755","MAD858","Ipê Amarelo","Handroanthus serratifolius","Handroanthus","Bignoniaceae",100,"Pauini","Amazonas",NA,"2024",-8.486596,-69.028414,3.58,0.34,-28.4,47.66,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1731",1731,"ZMF 756","MAD859","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",0,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,1.58,0.09,-27.92,45.36,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1732",1732,"ZMF 757","MAD859","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",25,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,0.54,0.07,-27.8,46.2,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1733",1733,"ZMF 758","MAD859","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",50,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,1.36,0.06,-27.64,46.42,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1734",1734,"ZMF 759","MAD859","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",75,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,0.85,0.07,-28.17,46.12,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1735",1735,"ZMF 760","MAD859","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",100,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,1.28,0.12,-29.2,46.61,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1736",1736,"ZMF 761","MAD860","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",0,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,3.79,0.07,-27.62,45.13,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1737",1737,"ZMF 762","MAD860","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",25,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,2.54,0.06,-28.35,45.44,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1738",1738,"ZMF 763","MAD860","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",50,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,2.06,0.06,-28.52,45.48,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1739",1739,"ZMF 764","MAD860","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",75,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,0.99,0.06,-27.94,45.58,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1740",1740,"ZMF 765","MAD860","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",100,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,0.81,0.1,-28.55,44.51,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1741",1741,"ZMF 766","MAD861","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",0,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,2.17,0.06,-29.43,44.32,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1742",1742,"ZMF 767","MAD861","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",25,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,4.63,0.2,-26.81,41.79,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1743",1743,"ZMF 768","MAD861","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",50,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,0.62,0.06,-28.26,47.15,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1744",1744,"ZMF 769","MAD861","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",75,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,-0.25,0.05,-27.42,44.34,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1745",1745,"ZMF 770","MAD861","Mogno-brasileiro","Swietenia macrophylla","Swietenia","Meliaceae",100,"Pauini","Amazonas",NA,"2024",-8.484447,-69.035679,0.02,0.09,-28.28,43.82,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1746",1746,"ZMF 771","MAD862","Açacu","Hura crepitans","Hura","Euphorbiaceae",0,"Pauini","Amazonas",NA,"2024",-8.506228,-69.032624,6.35,0.32,-26.76,44.64,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1747",1747,"ZMF 772","MAD862","Açacu","Hura crepitans","Hura","Euphorbiaceae",25,"Pauini","Amazonas",NA,"2024",-8.506228,-69.032624,4.83,0.22,-26.52,44.37,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1748",1748,"ZMF 773","MAD862","Açacu","Hura crepitans","Hura","Euphorbiaceae",50,"Pauini","Amazonas",NA,"2024",-8.506228,-69.032624,4.39,0.22,-25.59,44.91,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1749",1749,"ZMF 774","MAD862","Açacu","Hura crepitans","Hura","Euphorbiaceae",75,"Pauini","Amazonas",NA,"2024",-8.506228,-69.032624,5.15,0.14,-25.28,44.35,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1750",1750,"ZMF 775","MAD862","Açacu","Hura crepitans","Hura","Euphorbiaceae",100,"Pauini","Amazonas",NA,"2024",-8.506228,-69.032624,4.7,0.11,-25.02,45.39,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1751",1751,"ZMF 776","MAD863","Açacu","Hura crepitans","Hura","Euphorbiaceae",0,"Pauini","Amazonas",NA,"2024",-8.498444,-69.027112,4.28,0.11,-26.05,45.52,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1752",1752,"ZMF 777","MAD863","Açacu","Hura crepitans","Hura","Euphorbiaceae",25,"Pauini","Amazonas",NA,"2024",-8.498444,-69.027112,1.88,0.09,-24.76,44.37,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1753",1753,"ZMF 778","MAD863","Açacu","Hura crepitans","Hura","Euphorbiaceae",50,"Pauini","Amazonas",NA,"2024",-8.498444,-69.027112,3.83,0.08,-23.57,44.46,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1754",1754,"ZMF 779","MAD863","Açacu","Hura crepitans","Hura","Euphorbiaceae",75,"Pauini","Amazonas",NA,"2024",-8.498444,-69.027112,3.12,0.07,-24.22,36.42,NA,NA,NA,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
